MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,material_id,formula,system,energy_above_hull,stable
8.0,29.0,21.0,14.545454545454545,8.330578512396693,8.0,46.0,87.0,41.0,75.36363636363636,14.809917355371903,87.0,15.9994,63.546,47.5466,30.997345454545453,19.088294214876033,15.9994,54.8,2183.0,2128.2,678.6490909090909,793.9897520661158,54.8,5.0,16.0,11.0,13.090909090909092,3.7024793388429753,16.0,2.0,4.0,2.0,2.727272727272727,0.9256198347107438,2.0,66.0,153.0,87.0,93.81818181818181,35.40495867768595,66.0,1.63,3.44,1.81,2.8309090909090906,0.775206611570248,3.44,1.0,2.0,1.0,1.8181818181818181,0.29752066115702486,2.0,0.0,4.0,4.0,2.5454545454545454,1.8512396694214877,4.0,0.0,10.0,10.0,2.3636363636363638,3.0082644628099175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,6.0,6.7272727272727275,1.553719008264463,6.0,0.0,1.0,1.0,0.18181818181818182,0.29752066115702475,0.0,0.0,2.0,2.0,1.2727272727272727,0.9256198347107438,2.0,0.0,7.0,7.0,1.2727272727272727,2.0826446280991733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.727272727272727,1.5537190082644627,2.0,9.105,13.01,3.9049999999999994,10.172272727272727,1.3583471074380162,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,90.18181818181819,99.50413223140495,12.0,mp-687096,V2Cu2O7,Cu-O-V,0.037610961818181,1
8.0,74.0,66.0,23.818181818181817,20.132231404958677,8.0,51.0,87.0,36.0,76.27272727272727,13.652892561983471,87.0,15.9994,183.84,167.8406,55.16070909090909,49.84166611570247,15.9994,54.8,3695.0,3640.2,953.5581818181819,1143.8740495867771,54.8,6.0,16.0,10.0,13.272727272727273,3.4710743801652892,16.0,2.0,6.0,4.0,3.090909090909091,1.3884297520661157,2.0,66.0,162.0,96.0,95.45454545454545,37.48760330578512,66.0,1.9,3.44,1.54,2.963636363636363,0.6062809917355374,3.44,1.0,2.0,1.0,1.8181818181818181,0.29752066115702486,2.0,0.0,4.0,4.0,2.5454545454545454,1.8512396694214877,4.0,0.0,10.0,10.0,2.5454545454545454,3.2396694214876036,0.0,0.0,14.0,14.0,2.5454545454545454,4.165289256198347,0.0,6.0,20.0,14.0,9.454545454545455,4.3966942148760335,6.0,0.0,1.0,1.0,0.18181818181818182,0.29752066115702475,0.0,0.0,2.0,2.0,1.2727272727272727,0.9256198347107438,2.0,0.0,6.0,6.0,1.0909090909090908,1.7851239669421488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.5454545454545454,1.256198347107438,2.0,9.105,16.05,6.945,10.725,2.061818181818182,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,90.18181818181819,99.50413223140495,12.0,mp-756162,Cu2W2O7,Cu-O-W,0.10095759340909101,0
8.0,29.0,21.0,13.73913043478261,7.485822306238185,8.0,46.0,87.0,41.0,74.30434782608695,16.559546313799622,87.0,15.9994,63.546,47.5466,29.249217391304345,17.282370510396973,15.9994,54.8,2183.0,2128.2,723.284347826087,871.9361058601135,54.8,5.0,16.0,11.0,12.695652173913043,4.310018903591683,16.0,2.0,4.0,2.0,2.6956521739130435,0.9073724007561437,2.0,66.0,153.0,87.0,94.43478260869566,37.088846880907376,66.0,1.63,3.44,1.81,2.8339130434782613,0.79054820415879,3.44,1.0,2.0,1.0,1.9130434782608696,0.1587901701323251,2.0,0.0,4.0,4.0,2.608695652173913,1.8147448015122873,4.0,0.0,10.0,10.0,1.6521739130434783,2.155009451795841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,6.0,6.173913043478261,0.8393194706994328,6.0,0.0,1.0,1.0,0.08695652173913043,0.15879017013232516,0.0,0.0,2.0,2.0,1.3043478260869565,0.9073724007561437,2.0,0.0,7.0,7.0,1.826086956521739,2.699432892249527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,3.217391304347826,1.9735349716446124,2.0,9.105,13.01,3.9049999999999994,10.294565217391305,1.5516068052930059,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,87.1304347826087,97.99621928166353,12.0,mp-757160,V6Cu2O15,Cu-O-V,0.058725651086971004,0
8.0,29.0,21.0,22.0,4.0,22.0,43.0,87.0,44.0,55.285714285714285,14.040816326530612,43.0,15.9994,63.546,47.5466,47.7942,9.084228571428572,47.867,54.8,1941.0,1886.2,1504.9057142857143,498.3934693877551,1941.0,4.0,16.0,12.0,7.714285714285714,4.244897959183674,4.0,2.0,4.0,2.0,3.7142857142857144,0.48979591836734687,4.0,66.0,160.0,94.0,138.57142857142858,24.489795918367346,160.0,1.54,3.44,1.9,1.9142857142857144,0.4359183673469388,1.54,1.0,2.0,1.0,1.7142857142857142,0.4081632653061225,2.0,0.0,4.0,4.0,0.5714285714285714,0.979591836734694,0.0,0.0,10.0,10.0,4.0,3.4285714285714284,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,6.285714285714286,2.6938775510204076,4.0,0.0,1.0,1.0,0.2857142857142857,0.4081632653061224,0.0,0.0,2.0,2.0,0.2857142857142857,0.489795918367347,0.0,0.0,8.0,8.0,4.571428571428571,3.918367346938776,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,5.142857142857143,3.2653061224489797,8.0,9.105,16.69,7.585000000000001,14.000714285714286,3.073469387755103,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,1.287619047617143e-05,1.1036734693861227e-05,2.25333333333e-05,12.0,225.0,213.0,176.85714285714286,47.10204081632652,194.0,mp-1217206,Ti4Cu2O,Cu-O-Ti,0.12287100714285601,0
8.0,29.0,21.0,12.76923076923077,5.1360946745562135,8.0,64.0,87.0,23.0,79.15384615384616,8.449704142011834,87.0,15.9994,63.546,47.5466,26.693381107692307,11.516595039053254,15.9994,54.8,1357.77,1302.97,525.6169230769231,507.03360946745556,54.8,11.0,16.0,5.0,14.307692307692308,1.8224852071005917,16.0,2.0,4.0,2.0,2.6153846153846154,0.6627218934911243,2.0,66.0,132.0,66.0,93.07692307692308,29.159763313609467,66.0,1.61,3.44,1.8299999999999998,2.64,0.8615384615384615,3.44,1.0,2.0,1.0,1.8461538461538463,0.26035502958579876,2.0,0.0,4.0,4.0,2.4615384615384617,1.6568047337278107,4.0,0.0,10.0,10.0,1.5384615384615385,2.603550295857988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,5.846153846153846,1.7514792899408287,6.0,0.0,1.0,1.0,0.15384615384615385,0.2603550295857988,0.0,0.0,5.0,5.0,2.6153846153846154,1.4674556213017753,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.769230769230769,1.3727810650887575,2.0,9.105,16.48,7.375,11.676538461538463,2.955976331360947,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,110.3076923076923,105.86982248520711,12.0,mp-29225,Al4Cu2O7,Al-Cu-O,0.417229591153827,0
8.0,39.0,31.0,18.428571428571427,11.918367346938776,8.0,12.0,87.0,75.0,69.71428571428571,19.755102040816325,87.0,15.9994,88.90585,72.90645,39.99935,27.428514285714282,15.9994,54.8,1799.0,1744.2,676.2485714285714,710.2269387755103,54.8,3.0,16.0,13.0,12.714285714285714,3.7551020408163263,16.0,2.0,5.0,3.0,3.0,1.1428571428571428,2.0,66.0,190.0,124.0,102.57142857142857,41.795918367346935,66.0,1.22,3.44,2.2199999999999998,2.682857142857143,0.8653061224489795,3.44,1.0,2.0,1.0,1.7142857142857142,0.4081632653061225,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,10.0,10.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.0,2.2857142857142856,6.0,0.0,1.0,1.0,0.2857142857142857,0.40816326530612246,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,9.0,9.0,1.2857142857142858,2.2040816326530615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.7142857142857144,1.795918367346939,2.0,9.105,32.365,23.26,12.989285714285716,5.535918367346939,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,98.85714285714286,99.26530612244899,12.0,mp-1384218,Y(CuO2)2,Cu-O-Y,0.30018905500005,0
8.0,30.0,22.0,17.142857142857142,10.448979591836734,8.0,64.0,87.0,23.0,77.85714285714286,10.448979591836734,87.0,15.9994,65.38,49.380599999999994,36.63851428571428,23.58755918367347,15.9994,54.8,1357.77,1302.97,518.202857142857,529.6032653061224,54.8,11.0,16.0,5.0,14.0,2.2857142857142856,16.0,2.0,4.0,2.0,2.857142857142857,0.979591836734694,2.0,66.0,132.0,66.0,92.85714285714286,30.69387755102041,66.0,1.65,3.44,1.79,2.744285714285714,0.7951020408163265,3.44,1.0,2.0,1.0,1.7142857142857142,0.4081632653061225,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,10.0,10.0,4.285714285714286,4.8979591836734695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,6.0,8.285714285714286,2.6122448979591835,6.0,0.0,1.0,1.0,0.2857142857142857,0.40816326530612246,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.4285714285714286,0.6530612244897959,2.0,9.105,13.96,4.855,10.360000000000001,1.4342857142857144,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,98.85714285714286,99.26530612244899,12.0,mp-1392444,Zn(CuO2)2,Cu-O-Zn,0.045566578571427006,1
8.0,29.0,21.0,15.714285714285714,8.816326530612246,8.0,7.0,87.0,80.0,69.0,20.571428571428573,87.0,15.9994,63.546,47.5466,33.02394285714286,19.456620408163268,15.9994,54.8,1357.77,1302.97,578.5342857142857,598.5534693877552,54.8,2.0,16.0,14.0,12.571428571428571,3.918367346938776,16.0,2.0,4.0,2.0,2.857142857142857,0.979591836734694,2.0,66.0,176.0,110.0,100.57142857142857,39.51020408163265,66.0,1.0,3.44,2.44,2.6514285714285712,0.9012244897959184,3.44,1.0,2.0,1.0,1.7142857142857142,0.4081632653061225,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,10.0,10.0,2.857142857142857,4.081632653061225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,6.857142857142857,2.3673469387755097,6.0,0.0,1.0,1.0,0.2857142857142857,0.40816326530612246,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.4285714285714286,0.6530612244897959,2.0,9.105,37.77,28.665000000000003,13.761428571428572,6.859591836734694,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,103.28571428571429,104.3265306122449,12.0,mp-1393403,Ca(CuO2)2,Ca-Cu-O,0.240477942142856,0
8.0,29.0,21.0,14.571428571428571,8.244897959183673,8.0,64.0,87.0,23.0,77.71428571428571,10.612244897959185,87.0,15.9994,63.546,47.5466,30.770657142857143,18.728767346938778,15.9994,54.8,1357.77,1302.97,551.1057142857143,567.2065306122449,54.8,2.0,16.0,14.0,12.571428571428571,3.918367346938776,16.0,2.0,4.0,2.0,2.7142857142857144,0.8163265306122449,2.0,66.0,141.0,75.0,95.57142857142857,33.795918367346935,66.0,1.31,3.44,2.13,2.6957142857142853,0.8506122448979593,3.44,1.0,2.0,1.0,1.7142857142857142,0.4081632653061225,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,10.0,10.0,2.857142857142857,4.081632653061225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,6.857142857142857,2.3673469387755097,6.0,0.0,1.0,1.0,0.2857142857142857,0.40816326530612246,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.4285714285714286,0.6530612244897959,2.0,9.105,22.89,13.785,11.635714285714286,3.2155102040816326,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,98.85714285714286,99.26530612244899,12.0,mp-1400865,Mg(CuO2)2,Cu-Mg-O,0.096230935,0
8.0,29.0,21.0,14.714285714285714,8.16326530612245,8.0,64.0,87.0,23.0,78.42857142857143,9.795918367346939,87.0,15.9994,63.546,47.5466,31.153019800000003,18.510274400000004,15.9994,54.8,1357.77,1302.97,552.6014285714285,568.915918367347,54.8,11.0,16.0,5.0,14.142857142857142,2.122448979591837,16.0,2.0,4.0,2.0,2.7142857142857144,0.8163265306122449,2.0,66.0,132.0,66.0,92.71428571428571,30.53061224489796,66.0,1.61,3.44,1.8299999999999998,2.738571428571429,0.8016326530612244,3.44,1.0,2.0,1.0,1.7142857142857142,0.4081632653061225,2.0,0.0,4.0,4.0,2.4285714285714284,1.7959183673469388,4.0,0.0,10.0,10.0,2.857142857142857,4.081632653061225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.0,2.2857142857142856,6.0,0.0,1.0,1.0,0.2857142857142857,0.40816326530612246,0.0,0.0,5.0,5.0,1.8571428571428572,1.0612244897959184,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.142857142857143,0.8163265306122448,2.0,9.105,16.48,7.375,10.72,1.8457142857142856,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,103.28571428571429,104.3265306122449,12.0,mp-1401503,Al(CuO2)2,Al-Cu-O,0.12984969223214402,0
8.0,29.0,21.0,22.0,4.0,22.0,43.0,87.0,44.0,55.285714285714285,14.040816326530612,43.0,15.9994,63.546,47.5466,47.7942,9.084228571428572,47.867,54.8,1941.0,1886.2,1504.9057142857143,498.3934693877551,1941.0,4.0,16.0,12.0,7.714285714285714,4.244897959183674,4.0,2.0,4.0,2.0,3.7142857142857144,0.48979591836734687,4.0,66.0,160.0,94.0,138.57142857142858,24.489795918367346,160.0,1.54,3.44,1.9,1.9142857142857144,0.4359183673469388,1.54,1.0,2.0,1.0,1.7142857142857142,0.4081632653061225,2.0,0.0,4.0,4.0,0.5714285714285714,0.979591836734694,0.0,0.0,10.0,10.0,4.0,3.4285714285714284,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,6.285714285714286,2.6938775510204076,4.0,0.0,1.0,1.0,0.2857142857142857,0.4081632653061224,0.0,0.0,2.0,2.0,0.2857142857142857,0.489795918367347,0.0,0.0,8.0,8.0,4.571428571428571,3.918367346938776,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,5.142857142857143,3.2653061224489797,8.0,9.105,16.69,7.585000000000001,14.000714285714286,3.073469387755103,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,1.287619047617143e-05,1.1036734693861227e-05,2.25333333333e-05,12.0,225.0,213.0,176.85714285714286,47.10204081632652,194.0,mp-22432,Ti4Cu2O,Cu-O-Ti,0.0,1
3.0,29.0,26.0,13.285714285714286,8.979591836734695,8.0,1.0,87.0,86.0,68.14285714285714,21.551020408163264,87.0,6.941,63.546,56.605,28.290085714285713,20.146236734693876,15.9994,54.8,1357.77,1302.97,484.06142857142856,499.26204081632653,54.8,1.0,16.0,15.0,12.428571428571429,4.081632653061225,16.0,2.0,4.0,2.0,2.5714285714285716,0.816326530612245,2.0,66.0,132.0,66.0,93.71428571428571,31.6734693877551,66.0,0.98,3.44,2.46,2.6485714285714286,0.9044897959183673,3.44,1.0,2.0,1.0,1.5714285714285714,0.489795918367347,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,10.0,10.0,2.857142857142857,4.081632653061225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,6.714285714285714,2.4489795918367347,6.0,0.0,1.0,1.0,0.42857142857142855,0.4897959183673469,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.5714285714285714,0.489795918367347,2.0,9.105,16.5933333333,7.488333333299998,10.736190476185714,1.8642176870693874,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,103.85714285714286,104.9795918367347,12.0,mp-25385,Li(CuO2)2,Cu-Li-O,0.042580287428571006,1
8.0,33.0,25.0,15.444444444444445,9.925925925925927,8.0,64.0,87.0,23.0,81.55555555555556,7.802469135802468,87.0,15.9994,74.9216,58.9222,33.11222222222222,22.817096296296295,15.9994,54.8,1357.77,1302.97,459.37111111111113,539.4281481481481,54.8,11.0,16.0,5.0,14.777777777777779,1.6790123456790118,16.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,66.0,132.0,66.0,86.55555555555556,27.40740740740741,66.0,1.9,3.44,1.54,2.957777777777778,0.642962962962963,3.44,1.0,2.0,1.0,1.7777777777777777,0.34567901234567905,2.0,0.0,4.0,4.0,3.0,1.3333333333333333,4.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0,8.11111111111111,2.814814814814815,6.0,0.0,1.0,1.0,0.2222222222222222,0.345679012345679,0.0,0.0,3.0,3.0,1.6666666666666667,0.7407407407407407,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.8888888888888888,0.39506172839506176,2.0,9.105,22.175,13.07,10.993888888888888,2.518518518518518,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,76.44444444444444,85.92592592592592,12.0,mp-1225889,Cu2AsO6,As-Cu-O,0.36747824694444703,0
8.0,29.0,21.0,11.833333333333334,3.814814814814815,11.0,2.0,87.0,85.0,41.94444444444444,39.94444444444444,2.0,15.9994,63.546,47.5466,24.777540195555552,8.615213289876541,22.98976928,54.8,1357.77,1302.97,357.6094444444445,235.51845679012342,370.87,1.0,16.0,15.0,7.944444444444445,6.944444444444445,1.0,2.0,4.0,2.0,2.7222222222222223,0.5617283950617283,3.0,66.0,166.0,100.0,123.33333333333333,44.592592592592595,166.0,0.93,3.44,2.51,2.013888888888889,1.1091975308641975,0.93,1.0,2.0,1.0,1.3888888888888888,0.47530864197530864,1.0,0.0,4.0,4.0,1.5555555555555556,1.901234567901235,0.0,0.0,10.0,10.0,1.1111111111111112,1.9753086419753088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,4.055555555555555,3.0555555555555554,1.0,0.0,1.0,1.0,0.6111111111111112,0.47530864197530864,1.0,0.0,2.0,2.0,0.7777777777777778,0.9506172839506175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.3888888888888888,0.47530864197530864,1.0,9.105,29.2433333333,20.1383333333,19.392499999983336,9.850833333316666,29.2433333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,144.16666666666666,102.7962962962963,229.0,mp-779478,Na9Cu2O7,Cu-Na-O,0.075260098750001,0
8.0,65.0,57.0,25.333333333333332,19.25925925925926,8.0,29.0,87.0,58.0,69.0,20.0,87.0,15.9994,158.92535,142.92595,58.326633333333334,47.03025925925926,15.9994,54.8,1629.0,1574.2,694.1711111111111,710.4123456790124,54.8,3.0,16.0,13.0,12.0,4.444444444444445,16.0,2.0,6.0,4.0,3.3333333333333335,1.4814814814814816,2.0,66.0,194.0,128.0,109.11111111111111,47.901234567901234,66.0,1.21,3.44,2.23,2.602222222222222,0.930864197530864,3.44,1.0,2.0,1.0,1.7777777777777777,0.34567901234567905,2.0,0.0,4.0,4.0,2.2222222222222223,1.9753086419753088,4.0,0.0,10.0,10.0,2.2222222222222223,3.45679012345679,0.0,0.0,9.0,9.0,2.0,3.111111111111111,0.0,6.0,11.0,5.0,8.222222222222221,2.4691358024691357,6.0,0.0,1.0,1.0,0.2222222222222222,0.345679012345679,0.0,0.0,2.0,2.0,1.1111111111111112,0.9876543209876544,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.1111111111111112,1.728395061728395,0.0,1.0,5.0,4.0,2.4444444444444446,1.1358024691358026,2.0,9.105,31.7366666667,22.6316666667,14.570925925933333,7.629218107007407,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,99.77777777777777,97.53086419753087,12.0,mp-1208537,Tb2Cu2O5,Cu-O-Tb,0.046992667916665,1
8.0,71.0,63.0,26.666666666666668,20.74074074074074,8.0,41.0,87.0,46.0,71.66666666666667,17.037037037037035,87.0,15.9994,174.9668,158.9674,61.891400000000004,50.99111111111111,15.9994,54.8,1936.0,1881.2,762.3933333333333,786.2148148148148,54.8,3.0,16.0,13.0,12.0,4.444444444444445,16.0,2.0,6.0,4.0,3.3333333333333335,1.4814814814814816,2.0,66.0,187.0,121.0,107.55555555555556,46.172839506172835,66.0,1.27,3.44,2.17,2.6155555555555554,0.9160493827160493,3.44,1.0,2.0,1.0,1.7777777777777777,0.34567901234567905,2.0,0.0,4.0,4.0,2.2222222222222223,1.9753086419753088,4.0,0.0,10.0,10.0,2.4444444444444446,3.3580246913580245,0.0,0.0,14.0,14.0,3.111111111111111,4.839506172839506,0.0,6.0,17.0,11.0,9.555555555555555,3.9506172839506175,6.0,0.0,1.0,1.0,0.2222222222222222,0.345679012345679,0.0,0.0,2.0,2.0,1.1111111111111112,0.9876543209876544,2.0,0.0,9.0,9.0,2.0,3.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.3333333333333335,2.5185185185185186,2.0,9.105,28.865,19.759999999999998,13.93277777777778,6.636543209876543,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022471,0.0022471,0.0004993555555555556,0.0007767753086419754,0.0,12.0,225.0,213.0,99.77777777777777,97.53086419753087,12.0,mp-15335,Lu2Cu2O5,Cu-Lu-O,0.044849264305553006,1
